DRE;CODESC;TIPOESC;NOMES;NOMESCOFI;CEU;DIRETORIA;SUBPREF;ENDERECO;NUMERO;BAIRRO;CEP;TEL1;TEL2;FAX;SITUACAO;CODDIST;DISTRITO;SETOR;CODINEP;CD_CIE;EH;FX_ETARIA;DT_CRIACAO;ATO_CRIACAO;DOM_CRIACAO;DT_INI_CONV;DT_AUTORIZA;DT_EXTINCAO;NOME_ANT;REDE;LATITUDE;LONGITUDE;DATABASE
CL;400689;CEU CEI;PARAISOPOLIS;PARAISOPOLIS;PARAISOPOLIS;CAMPO LIMPO;CAMPO LIMPO;RUA DOUTOR JOSÉ AUGUSTO DE SOUZA E SILVA;S/N   ;JARDIM PARQUE MORUMBI;5712040;37471970;37471971;;Ativa;83;VILA ANDRADE;8302;35412995;35412995;1,622E+14;;21/05/2008;49510;20/05/2008;;18/mar/10;;;;-23622249;-46727379;31/12/2022
CL;501534;MOVA;PAROQUIA SANTA MARIA GORETTI;PAROQUIA SANTA MARIA GORETTI;;CAMPO LIMPO;M'BOI MIRIM;RUA HOLDA BOTTO MALANCONI;339;JARDIM DUPRAT;5853310;955515614;;;Ativa;46;JARDIM SAO LUIS;4603;;;;;27/07/2015;2,01502E+11;27/07/2015;;;;;;-23659217;-46753022;31/12/2022
CL;501539;MOVA;PAROQUIA SAO BENTO;PAROQUIA SAO BENTO;;CAMPO LIMPO;CAMPO LIMPO;RUA PAOLO PORPORA;19;JARDIM SÃO BENTO NOVO;5882150;955515614;;;Ativa;19;CAPAO REDONDO;1907;;;;;27/07/2015;2,01502E+11;27/07/2015;;;;;;-23694641;-46781780;31/12/2022
CL;501536;MOVA;PAROQUIA SENHOR DOS PASSOS;PAROQUIA SENHOR DOS PASSOS;;CAMPO LIMPO;CAMPO LIMPO;RUA JOSÉ MÁXIMO PINHEIRO DE LIMA;410;JARDIM IPÊ;5797350;955515614;;;Ativa;19;CAPAO REDONDO;1902;;;;;27/07/2015;2,01502E+11;27/07/2015;;;;;;-23653075;-46772984;31/12/2022
CL;19513;EMEI;PARQUE BOLOGNE;PARQUE BOLOGNE;;CAMPO LIMPO;M'BOI MIRIM;RUA TIJUCO DA SERRA;33;PARQUE BOLOGNE;4941050;58327032;58334985;;Ativa;43;JARDIM ANGELA;4305;35586547;35586547;1,622E+14;;04/07/2015;56236;03/07/2015;;20/mai/17;;;;-23703217;-46773223;31/12/2022
CL;400233;CEI DIRET;TANCREDO DE ALMEIDA NEVES, PRES.;TANCREDO DE ALMEIDA NEVES, PRES.;;CAMPO LIMPO;M'BOI MIRIM;RUA JACQUES LE MERCIER;S/N   ;JARDIM MARIANE;5866050;58340868;;;Ativa;43;JARDIM ANGELA;4302;35239069;35239069;1,622E+14;ZERO A 6A E 11M;12/07/1985;21086;12/07/1985;;22/mai/07;;;;-23679899;-46767271;31/12/2022
CL;19432;CEMEI;PARQUE DO LAGO;PARQUE DO LAGO;;CAMPO LIMPO;M'BOI MIRIM;RUA DOS XAMBORÉS;1010;PARQUE DO LAGO;4944050;55171367;55170421;;Ativa;43;JARDIM ANGELA;4306;35433925;35433925;1,622E+14;;28/11/2008;50267;27/11/2008;;28/jul/14;;;;-23710892;-46774655;31/12/2022
CL;308399;CR.P.CONV;PARQUE DO LAGO;PARQUE DO LAGO;;CAMPO LIMPO;M'BOI MIRIM;RUA ENGENHEIRO RICARDO MEDINA;12;PARQUE DO LAGO;4945100;58390537;;;Ativa;43;JARDIM ANGELA;4306;35579841;35579841;;;25/07/2015;2,01502E+11;25/07/2015;;24/out/19;;;;-23716082;-46778036;31/12/2022
CL;19501;EMEI;PARQUE FIGUEIRA GRANDE I - ANDRE LUIZ JANUARIO;PARQUE FIGUEIRA GRANDE I - ANDRE LUIZ JANUARIO;;CAMPO LIMPO;M'BOI MIRIM;RUA ÂNGELO FRANCISCO;111;JARDIM FIGUEIRA GRANDE;4915030;58975362;58975361;;Ativa;46;JARDIM SAO LUIS;4604;35566718;35566718;1,622E+14;;22/02/2013;53747;22/02/2013;;02/fev/16;;PARQUE FIGUEIRA GRANDE I;;-23680475;-46746714;31/12/2022
CL;400240;CEI DIRET;VILA CALU;VILA CALU;;CAMPO LIMPO;M'BOI MIRIM;RUA HUMBERTO MARCAL;S/N   ;VILA CALU;4961240;58965340;;;Ativa;43;JARDIM ANGELA;4308;35239045;35239045;1,622E+14;ZERO A 6A E 11M;04/03/1986;21.968;04/03/1986;;22/mai/07;;;;-23737985;-46794201;31/12/2022
CL;400340;CEI INDIR;PARQUE IPE;PARQUE IPE;;CAMPO LIMPO;CAMPO LIMPO;RUA MÁRIO MAIA;44;JARDIM MARIA VIRGINIA;5761330;58414231;;;Ativa;17;CAMPO LIMPO;1704;35183465;35183465;;ZERO A 3 A ;20/07/2002;2002.0.098.136.2;01/07/2002;20/jul/02;19/dez/11;;;;-23637400;-46763894;31/12/2022
CL;19495;EMEI;PARQUE SANTO ANTONIO I;PARQUE SANTO ANTONIO I;;CAMPO LIMPO;M'BOI MIRIM;RUA RINALDO DE HANDEL;S/N   ;CHÁCARA SANTANA;5821140;55143741;55144852;;Ativa;46;JARDIM SAO LUIS;4603;35574934;35574934;1,622E+14;;01/02/2013;53725;01/02/2013;;21/jul/16;;;;-23666243;-46748409;31/12/2022
CL;309655;CR.P.CONV;PATRICIA BARROS, PROFA.;PATRICIA BARROS, PROFA.;;CAMPO LIMPO;M'BOI MIRIM;AVENIDA JACOBUS BALDI;105;JARDIM IRACEMA;5847000;58197715;;;Ativa;46;JARDIM SAO LUIS;4603;35007609;35007609;;;14/12/2020;3492020;14/12/2020;;;;;;-23654984;-46744966;31/12/2022
CL;307877;CR.P.CONV;PAULINO BRANCO MARTINS;PAULINO BRANCO MARTINS;;CAMPO LIMPO;CAMPO LIMPO;RUA VICENTE PINHEIRO;505;JARDIM HELGA;5794400;23840064;;;Ativa;17;CAMPO LIMPO;1705;35479524;35479524;;2A A 3A;31/10/2012;2,01103E+11;31/10/2012;31/out/12;08/abr/14;;BELEZINHA II;;-23645208;-46772526;31/12/2022
CL;93076;EMEF;PAULO COLOMBO PEREIRA DE QUEIROZ, DES.;PAULO COLOMBO PEREIRA DE QUEIROZ, DES.;;CAMPO LIMPO;CAMPO LIMPO;RUA DOUTOR ABELARDO DA CUNHA LOBO;348;PARQUE ARARIBA;5778150;55120557;;55111640;Ativa;17;CAMPO LIMPO;1703;35053880;35053880;1,622E+14;;12/02/1971;9.302;11/02/1971;;10/abr/81;;E.M. PARQUE ARARIBA;;-23640681;-46750106;31/12/2022
CL;308401;CR.P.CONV;PAULO FONTAO FERRAZ;PAULO FONTAO FERRAZ;;CAMPO LIMPO;M'BOI MIRIM;RUA JOSÉ JOAQUIM ESTEVES;38;JARDIM SÃO LUÍS;5813030;23842500;;;Ativa;46;JARDIM SAO LUIS;4602;35579661;35579661;;;25/07/2015;2,01501E+11;25/07/2015;;;;CAMINHO SUAVE;;-23657247;-46730886;31/12/2022
CL;18830;EMEF;PAULO FREIRE, PROF.;PAULO FREIRE, PROF.;;CAMPO LIMPO;CAMPO LIMPO;RUA MELCHIOR GIOLA;296;PARAISÓPOLIS;5664000;35014190;;35014061;Ativa;83;VILA ANDRADE;8302;35207949;35207949;1,622E+14;;13/03/1997;36.746;13/03/1997;;13/mar/01;;PARAISOPOLIS;;-23616863;-46723111;31/12/2022
CL;11550;EMEI;PAULO ZINGG;PAULO ZINGG;;CAMPO LIMPO;CAMPO LIMPO;RUA DA SAFRA;360;COHAB INSTITUTO ADVENTISTA;5868040;58218054;58215644;;Ativa;19;CAPAO REDONDO;1905;35076193;35076193;1,622E+14;;04/12/1991;30.704;04/12/1991;;13/mar/01;;CONJ. HABITACIONAL ADVENTISTA;;-23669629;-46781085;31/12/2022
CL;309410;CR.P.CONV;PAZ E ESPERANCA;PAZ E ESPERANCA;;CAMPO LIMPO;CAMPO LIMPO;RUA ROBERTO SAMPAIO FERREIRA;157;JARDIM GERMÂNIA;5848150;23714077;;;Ativa;19;CAPAO REDONDO;1903;35006619;35006619;;;08/08/2019;6,0162E+16;08/08/2019;;;;;;-23658458;-46762550;31/12/2022
CL;309478;CR.P.CONV;PAZ E ESPERANCA II;PAZ E ESPERANCA II;;CAMPO LIMPO;CAMPO LIMPO;RUA CAPITÃO JOSÉ CERQUEIRA LEITE;385;PARQUE FERNANDA;5888020;58253334;;;Ativa;19;CAPAO REDONDO;1906;35006760;35006760;;;05/09/2019;6,0162E+15;05/09/2019;;;;VITORIA CELESTE;;-23673138;-46793520;31/12/2022
